				Object.keys(doc).forEach(function(e){
"n(t){n.$tokenizer.tokens=t.data.tokens,n.$tokenizer.lines=e.getDocument().getAllLines();var r=Object.keys(n.$tokenizer.tokens);for(var i=0;i<r.length;i++){var s=parseInt(r[i]);delete e.bgTokenizer.lines[s"
"n)){var i=e[n];i&&""object""==l(i)&&r&&""object""==l(r)?e[n]=t(i,r,o):e.push(r)}else e[n]=r})),e):Object.keys(r).reduce((function(e,n){var i=r[n];return p.call(e,n)?e[n]=t(e[n],i,o):e[n]=i,e}),n)}},d=String.p"
"n,g(t))},o.flatten=$,o.flattenDeep=function(n){return(null==n?0:n.length)?p(n,nn):[]},o.iteratee=g,o.keys=Dn,o.map=function(n,t){return j(n,g(t))},o.matches=function(n){return d(Tn({},n))},o.mixin=Y,o.neg"
"n.multiSelect.inVirtualMode)return;this.inMultiSelectMode=!1,this.unsetStyle(""ace_multiselect""),this.keyBinding.removeKeyboardHandler(f.keyboardHandler),this.commands.removeDefaultHandler(""exec"",this.$onM"
"n.prototype.getMinKey=function(){return this.getMinKeyDescendant().key},n.prototype.checkAllNodesFullfillCondition=function(t){this.hasOwnProperty(""key"")&&(t(this.key,thi"
"n.right)break;o.push(n),n=n.right}return i.key=n.key,i.data=n.data,n.parent.right=n.left,n.left&&(n.left.parent=n.parent),this.rebalanceAlongPath(o)},n."
"n=ln.propertyIsEnumerable,gn=on.isFinite,_n=function(n,t){return function(r){return n(t(r))}}(Object.keys,Object),jn=Math.max,dn=function(){function n(){}return function(t){return V(t)?bn?bn(t):(n.prototy"
"n[e]=""null"")})},this)},t.handler.getStatusText=function(e,t){var n="""";return t.count&&(n+=t.count),t.keyChain&&(n+="" ""+t.keyChain),n},t.handler.handleKeyboard=function(e,t,n,r){if(r===-1)return undefined;"
"nally"",""extends"",""function"",""continue"",""debugger"",""instanceof""];return e&&t.indexOf(e[0])>=0?{type:l.Keyword,value:e[0]}:null},scanIdentifier:function(){function i(e){return e>256}function s(e){return e>2"
"ncelSelect()}if(a.keyCode==13){if(a.preventDefault){a.preventDefault()}m._confirmSelect(""kbd"")}if(m.conf.ro_mode==true&&("
"nction i(){for(a=!0;f<n&&!c;){var t=o();if(null===t)return c=!0,void(f<=0&&r(null));f+=1,e(t.value,t.key,U(u))}a=!1}if(r=g(r||m),n<=0||!t)return r(null);var o=M(t),c=!1,f=0,a=!1;i()}}function z(n,t,e,r){q"
"nction(e){c.length=0,e&&c.push.apply(c,e)},t.addCompleter=function(e){c.push(e)},t.textCompleter=a,t.keyWordCompleter=f,t.snippetCompleter=l;var h={name:""expandSnippet"",exec:function(e){return r.expandWit"
"nction(n){return null==n?!0:k(n)&&(m.isArray(n)||m.isString(n)||m.isArguments(n))?0===n.length:0===m.keys(n).length},m.isElement=function(n){return!(!n||1!==n.nodeType)},m.isArray=h||function(n){return""[o"
"nctions=Gu,Hn.groupBy=So,Hn.indexBy=To,Hn.initial=_s,Hn.intersection=Ds,Hn.invert=ea,Hn.invoke=No,Hn.keys=ta,Hn.keysIn=na,Hn.map=Co,Hn.mapKeys=ra,Hn.mapValues=ia,Hn.matches=Ra,Hn.matchesProperty=Ua,Hn.mem"
"ng.add(s),e.session.remove(n),e.clearSelection()},yank:function(e){e.onPaste(t.killRing.get()||""""),e.keyBinding.$data.lastCommand=""yank""},yankRotate:function(e){if(e.keyBinding.$data.lastCommand!=""yank"")r"
"nimation.hide),b.remove(),f.onHide&&f.onHide()},dismiss:function(e){f.storageMethod&&a.storage.set(f.key,f.value),a.hide(),e.stopImmediatePropagation(),e.preventDefault()},should:{show:function(){return f"
"nimation.hide),v.remove(),d.onHide&&d.onHide()},dismiss:function(e){d.storageMethod&&s.storage.set(d.key,d.value),s.hide(),e.stopImmediatePropagation(),e.preventDefault()},should:{show:function(){return d"
"nt8Array(Tr),n=0;n<t.length;n++)t[n]=r[32+n];return{publicKey:t,secretKey:new Uint8Array(r)}},r.sign.keyPair.fromSeed=function(r){if(Q(r),r.length!==kr)throw new Error(""bad seed size"");for(var t=new Uint8"
"nt8Array(Vr),e=0;e<n.length;e++)n[e]=r[32+e];return{publicKey:n,secretKey:new Uint8Array(r)}},r.sign.keyPair.fromSeed=function(r){if(yr(r),r.length!==Dr)throw new Error(""bad seed size"");for(var n=new Uint"
"ntNode.className="""";var c=this;e.span.childNodes[0].onkeydown=function(l){if(!l){l=window.event}if(l.keyCode==13){l.cancelBubble=true;c._stopEdit(window.undefined)}else{if(l.keyCode==27){c._stopEdit(windo"
"ntRegistry.cursorActivity.slice()),this.curOp.cursorActivity=!0,this.ace.inMultiSelectMode&&this.ace.keyBinding.removeKeyboardHandler(p.keyboardHandler)},this.operation=function(e,t){if(!t&&this.curOp||t&"
"nters=function(){if(this.left){if(this.left.parent!==this)throw""Parent pointer broken for key ""+this.key;this.left.checkInternalPointers()}if(this.right){if(this.right.parent!==this)throw""Parent pointer b"
"ntext=null,this.count=0},h.addPoolingTo(o,y),u.prototype.destructor=function(){this.result=null,this.keyPrefix=null,this.func=null,this.context=null,this.count=0},h.addPoolingTo(u,C);var _={forEach:i,map:"
"ntinueComment||v.commands.newlineAndIndent;t(e)},fallthrough:[""default""],attach:C,detach:N,call:k},v.keyMap[""vim-replace""]={Backspace:""goCharLeft"",fallthrough:[""vim-insert""],attach:C,detach:N,call:k},rt()"
"null),this.editor.off(""changeSession"",this.setSession),this.element.style.display=""none"",this.editor.keyBinding.removeKeyboardHandler(this.$closeSearchBarKb),this.editor.focus()},this.show=function(e,t){t"
"null==e)return e;var r=o.getPooled(t,n);g(e,a,r),o.release(r)}function u(e,t,n,r){this.result=e,this.keyPrefix=t,this.func=n,this.context=r,this.count=0}function s(e,t,n){var o=e.result,a=e.keyPrefix,i=e."
"n}},r.sign.keyPair.fromSecretKey=function(r){if(yr(r),r.length!==Xr)throw new Error(""bad secret key size"");for(var"
"o.hashId]+o.key;this._addCommandToBinding(r+u,t,n)},this)},this._addCommandToBinding=function(t,n,r){var i=this.com"
"o=a.self._getId(a.schema);if(a.opts.strictKeywords){var i=a.util.schemaUnknownRules(a.schema,a.RULES.keywords);if(i){var n=""unknown keyword: ""+i;if(""log""!==a.opts.strictKeywords)throw new Error(n);a.logge"
"o>i;i+=n){var a=u?u[i]:i;e=r(e,t[a],a,t)}return e}return function(r,e,u,i){e=b(e,i,4);var o=!k(r)&&m.keys(r),a=(o||r).length,c=n>0?0:a-1;return arguments.length<3&&(u=r[o?o[c]:c],c+=n),t(r,e,u,o,c,a)}}fun"
"oUpperCase()===""SPACEBAR""){a="" ""}if(R){if(e.inArray(t.which,[13,0,8])>-1){if(t.keyCode===123){return}return false}else if(a&&(!t.ctrlKey||t.ctrlKey&&t.ctrlKey)&&(!(t.altKey&&t.which="
"od.isGenerator&&this.error(""yield cannot occur inside bound (fat arrow) functions""),0<=t.call(Object.keys(this.first),""expression"")&&!(this.first instanceof Ot)?null!=this.first.expression&&i.push(this.fi"
"od.key.value === ""constructor"")) {"
"odeChanges.changes.pop()}return ut(e),o.command}function a(){if(i()||s())return!0;var n=r.inputState.keyBuffer=r.inputState.keyBuffer+t;if(/^[1-9]\d*$/.test(n))return!0;var o=/^(\d*)(.*)$/.exec(n);if(!o)r"
"of e&&null!=e.key?l.escape(e.key):t.toString(36)}function o(e,t,n,a){var d=typeof e;if(""undefined""!==d&&""boolean""!==d||(e=null),null"
"on a(e){return e>=""0""&&e<=""9""}var r=e(""html5-entities""),i=e(""./InputStream"").InputStream,s={};Object.keys(r).forEach(function(e){for(var t=0;t<e.length;t++)s[e.substring(0,t+1)]=!0});var f={};f.consumeEnt"
"on u(e,t){o.call(this,e,t),this.$singleCommand=!1}var r=e(""../lib/keys""),i=e(""../lib/useragent""),s=r.KEY_MODS;u.prototype=o.prototype,function(){function e(e){return typeof e==""object""&&e.bindKey&&e.bindK"
"on"",{value:e.value||e.name},e.desc||e.caption||e.name]})},o=Array.isArray(t.items)?s(t.items):Object.keys(t.items).map(function(e){return[""optgroup"",{label:e},s(t.items[e])]});r=[""select"",{id:e,value:i,on"
"on&&typeof Ce.completion!==""boolean""||!Ce.completion){t.completion=""settings""}var r=e.extend({},X,Ce.keymap||{});De=new d(e.extend({},Ce.extra,{name:Ce.name,prompt:Ce.prompt,keypress:Ce.keypress,keydown:C"
"on' ? invariant(false, 'Element appears to be neither ReactComponent nor DOMNode (keys: %s)', Object.keys(componentOrElement)) : invariant(false) : void 0;"
"on(){throw n})}var r=e(""./oop""),i=e(""./event_emitter"").EventEmitter,s={setOptions:function(e){Object.keys(e).forEach(function(t){this.setOption(t,e[t])},this)},getOptions:function(e){var t={};if(!e){var n"
"on(e,t,n){e=e.substring(e.length-2,e.length-1);var r={"">"":""<"",""]"":""["","")"":""("",""}"":""{""};return Object.keys(r).indexOf(e)!=-1&&(e=r[e]),e!=n[1]?""string"":(n.shift(),n.shift(),""string"")},regex:'(?:[\\]\\)}>]+"
"onstraint"",key:t,errorType:""uniqueViolated""};return this.data.push(e),void 0}this.compareKeys(t,this.key)<0?this.left?this.left.insert(t,e):this.createLeftChild({key:t,value:e}):this.right?this.right.inse"
"ontrol.macro.objc"",regex:""\\bNS_DURING|NS_HANDLER|NS_ENDHANDLER\\b""},{token:[""punctuation.definition.keyword.objc"",""keyword.control.exception.objc""],regex:""(@)(try|catch|finally|throw)\\b""},{token:[""punct"
"opEnded:x.ended,topError:x.error,topFocus:x.focus,topInput:x.input,topInvalid:x.invalid,topKeyDown:x.keyDown,topKeyPress:x.keyPress,topKeyUp:x.keyUp,topLoad:x.load,topLoadedData:x.loadedData,topLoadedMeta"
"or(var _=-1,F=S.length-1;_<F;){var x,R,$=S[_+=1];(e.opts.strictKeywords?""object""==typeof $&&0<Object.keys($).length||!1===$:e.util.schemaHasRules($,e.RULES.all))&&(t+="" ""+f+"" = true; if (""+c+"".length > ""+"
"or(var e,u=m.keys(n),i=u.length,o={},a=0;i>a;a++)e=u[a],o[e]=t(n[e],e,n);return o},m.pairs=function(n){for(var t=m.k"
"orPath=g;var I,A=h.baseId;for(I in m){var k=m[I];(e.opts.strictKeywords?""object""==typeof k&&0<Object.keys(k).length||!1===k:e.util.schemaHasRules(k,e.RULES.all))&&(t+="" ""+f+"" = true; if ( ""+c+e.util.getPr"
"ore(e.storeName),g=!1,h=f.openCursor();h.onsuccess=function(){var c=h.result;return c?void(0===a?b(c.key):g?b(c.key):(g=!0,c.advance(a))):void b(null)},h.onerror=function(){d(h.error)}})[""catch""](d)});ret"
"ot a string.""),a=String(a));var d=c.ready().then(function(){var b=c._dbInfo,d=localStorage.getItem(b.keyPrefix+a);return d&&(d=b.serializer.deserialize(d)),d});return j(d,b),d}function W(a,b){var c=this,d"
"ot a string.""),a=String(a));var d=c.ready().then(function(){var b=c._dbInfo,d=localStorage.getItem(b.keyPrefix+a);return d&&(d=b.serializer.deserialize(d)),d});return j(d,b),d}function X(a,b){var c=this,d"
"ot;"",""'"":""&#x27;"",""`"":""&#x60;""},T=m.invert(B),R=function(n){var t=function(t){return n[t]},r=""(?:""+m.keys(n).join(""|"")+"")"",e=RegExp(r),u=RegExp(r,""g"");return function(n){return n=null==n?"""":""""+n,e.test(n)"
"otype!==t)){var i=t.inspect(r,e);return S(i)||(i=c(e,i,r)),i}var s=h(e,t);if(s)return s;var o=Object.keys(t),u=l(o);e.showHidden&&(o=Object.getOwnPropertyNames(t));if(L(t)&&(o.indexOf(""message"")>=0||o.ind"
"ound-color:transparent; bottom:1px; right:1px; border:none;"";c.onkeydown=function(g){g=g||event;if(g.keyCode==86&&(g.ctrlKey||g.metaKey)){a.pasteBlockFromClipboard()}};document.body.insertBefore(this._cli"
"oveSelf=function(){if(this.topNod.parentNode){this.topNod.parentNode.removeChild(this.topNod)}};this.keyDown=function(){this.className=""calcPressed""};this.keyUp=function(){this.className=""calcButton""};thi"
"ow new TypeError;var n="""";while(f(t,n))n+=""?"";t[n]=!0;var r=f(t,n);return delete t[n],r});if(!Object.keys){var L=!0,A=[""toString"",""toLocaleString"",""valueOf"",""hasOwnProperty"",""isPrototypeOf"",""propertyIsEnu"
"oy),e.off(""changeSession"",h.destroy),e.off(""mouseup"",h.destroy),e.off(""change"",h.destroy)},e.keyBinding.addKeyboardHandler(m),e.on(""changeSelection"",h.destroy),e.on(""changeSession"",h.destroy),e.on"
"package)\\b""},{token:""keyword"",regex:""\\\\(?:[a-zA-Z0-9]+|[^a-zA-Z0-9])"",next:""start""},{token:""paren.keyword.operator"",regex:""[[({]""},{token:""paren.keyword.operator"",regex:""[\\])]""},{token:""paren.keyword."
"pando]=c,n.extend(a,b)}}return this.cache[c]||(this.cache[c]={}),c},set:function(a,b,c){var d,e=this.key(a),f=this.cache[e];if(""string""==typeof b)f[b]=c;else if(n.isEmptyObject(f))n.extend(this.cache[e],b"
"parseInt(i||1,10);var u=new r("""");u.setUseWorker(!1),u.setMode(t);var a=new c;a.setSession(u),Object.keys(a.$tabStrings).forEach(function(e){if(typeof a.$tabStrings[e]==""string""){var t=l.createFragment();"
"penCursor(),c=1;a.onsuccess=function(){var n=a.result;if(n){var r=n.value;s(r)&&(r=u(r));var i=t(r,n.key,c++);void 0!==i?e(i):n[""continue""]()}else e()},a.onerror=function(){r(a.error)}})[""catch""](r)});ret"
"penCursor(),h=1;g.onsuccess=function(){var c=g.result;if(c){var d=c.value;v(d)&&(d=u(d));var e=a(d,c.key,h++);void 0!==e?b(e):c[""continue""]()}else b()},g.onerror=function(){d(g.error)}})[""catch""](d)});ret"
"penCursor(),h=1;g.onsuccess=function(){var c=g.result;if(c){var d=c.value;w(d)&&(d=v(d));var e=a(d,c.key,h++);void 0!==e?b(e):c[""continue""]()}else b()},g.onerror=function(){d(g.error)}})[""catch""](d)});ret"
"perty(""key"")&&(this.left&&(this.left.checkAllNodesFullfillCondition(function(e){if(t.compareKeys(e,t.key)>=0)throw""Tree with root ""+t.key+"" is not a binary search tree""}),this.left.checkNodeOrdering()),th"
"push([a,r,e])))}if(s.push(e),Array.isArray(e))for(u=0;u<e.length;u++)t(e[u],u,s,e);else{var l=Object.keys(e);for(u=0;u<l.length;u++){var p=l[u];t(e[p],p,s,e)}}s.pop()}}(t,"""",[],void 0),s=0===i.length?JSON"
"r f=""valid""+d.level;if(o.every(function(e){return r.opts.strictKeywords?""object""==typeof e&&0<Object.keys(e).length||!1===e:r.util.schemaHasRules(e,r.RULES.all)})){var m=d.baseId;t+="" var ""+h+"" = errors; "
"r i,o,a,u,s=p(t,e);if(m.isArray(s)&&!r){if(null!==n&&""object""==typeof n&&!m.isRegExp(n))for(o=Object.keys(n),i=0;i<o.length;i+=1)if(A[o[i]])return g(t,e,n,!0);for(i=0;i<s.length;i+=1)if(g({k:s[i]},""k"",n))"
"r in n)m.isFunction(n[r])&&t.push(r);return t.sort()},m.extend=_(m.allKeys),m.extendOwn=m.assign=_(m.keys),m.findKey=function(n,t,r){t=x(t,r);for(var e,u=m.keys(n),i=0,o=u.length;o>i;i++)if(e=u[i],t(n[e],"
"r l=m.target||m.srcElement;c._showInfo(l)};this._doOnKeyUp=function(o){var n=o||window.event;var l=n.keyCode;var m=n.target||n.srcElement;if({37:1,38:1,39:1,40:1,13:1}[l]==1){c._showInfo(m)}};this._getPar"
"r n=e.state.vim;n.exMode=!1,n.lastHPos=n.lastHSPos=l.ch}a&&a()}function m(t,n,r){v.e_stop(t);var i=v.keyName(t);switch(i){case""Y"":h(),p();break;case""N"":p();break;case""A"":var s=a;a=undefined,e.operation(c)"
"r(var d in a)c[d]=a[d];return c.keyPrefix=c.name+""/"",c.storeName!==b._defaultConfig.storeName&&(c.keyPrefix+=c.storeName+""/""),b._dbInfo=c,c.serializer=Ca,ia.resolve()}function U(a){var b=this,c=b.ready"
"r(var d in a)c[d]=a[d];return c.keyPrefix=c.name+""/"",c.storeName!==b._defaultConfig.storeName&&(c.keyPrefix+=c.storeName+""/""),b._dbInfo=c,c.serializer=Da,ja.resolve()}function V(a){var b=this,c=b.ready"
"ray(s)?l(s,o,n,m.thatReturnsArgument):null!=s&&(v.isValidElement(s)&&(s=v.cloneAndReplaceKey(s,a+(!s.key||t&&t.key===s.key?"""":r(s.key)+""/"")+n)),o.push(s))}function l(e,t,n,o,a){var i="""";null!=n&&(i=r(n)+"""
"rdTo?this.setDefaultValue(r.forwardTo,t,n):r[t].value=n)},this.setDefaultValues=function(e,t){Object.keys(t).forEach(function(n){this.setDefaultValue(e,n,t[n])},this)},this.warn=o,this.reportError=u}).cal"
"recommended for general use: instead, use `nacl.sign.keyPair` to generate a new"
"ren[n];t!==undefined&&typeof t[r.name]==""function""?t[r.name](r):this.visit(r)}},this.visit(n),Object.keys(t.variables).forEach(function(e){!t.varRefs[e]&&(t.variables[e].annotations[""http://www.w3.org/200"
"replace(/\x00{4}/g,""   "").replace(/\x00+/,"""").length;return m>b.length?b.length:m}function I(e){if(e.key){var n=e.key.toUpperCase();if(n===""CONTROL""){return""CTRL""}else{var t=[];if(e.ctrlKey){t.push(""CTRL"""
"return h.destroy(),{command:""null""}};h.destroy=function(){if(e.$mouseHandler.isMousePressed)return;e.keyBinding.removeKeyboardHandler(m),n.widgetManager.removeLineWidget(h),e.off(""changeSelection"",h.destr"
"return!0;return!1}if(null!==n&&""object""==typeof n&&!m.isRegExp(n)){if(o=Object.keys(n),a=b.map(o,function(t){return t[0]}),u=b.filter(a,function(t){return""$""===t}),0!==u.length&&u.le"
"right.getMaxKeyDescendant():this},n.prototype.getMaxKey=function(){return this.getMaxKeyDescendant().key},n.prototype.getMinKeyDescendant=function(){return this.left?this.left.getMinKeyDescendant():this},"
"rn r.value=t[n],r}}Object.getOwnPropertyNames||(Object.getOwnPropertyNames=function(t){return Object.keys(t)});if(!Object.create){var b;Object.prototype.__proto__===null?b=function(){return{__proto__:null"
"rn this.keyBuffer.join("""")}},lt.prototype={pushText:function(e,t,n,r,i){r&&n.charAt(n.length-1)!==""\n""&&(n+=""\n"
"roken for key ""+this.key;this.right.checkInternalPointers()}},n.prototype.checkIsBST=function(){if(this.checkNodeOrdering(),"
"rom the root static context."");this.moduleResolver=function(t){return e[t]};var t=this;return Object.keys(this.namespaces).forEach(function(e){var n=t.namespaces[e];if(n.type===""module""){var i=t.moduleRes"
"rompt)){Be.prompt(function(e){t.prompt.call(se,e,se)})}else{Be.prompt(t.prompt)}if(e.isPlainObject(t.keymap)){Be.keymap(e.omap(t.keymap,function(e,n){return function(){var e=[].slice.call(arguments);try{r"
"row""Height constraint failed for node ""+this.key;this.left&&this.left.checkHeightCorrect(),this.right&&this.right.checkHeightCorrect()}},r.prototype"
"rows,a=o.length,u=0;a>u;u++){var s=o.item(u),c=s.value;if(c&&(c=i.serializer.deserialize(c)),c=t(c,s.key,u+1),void 0!==c)return e(c),void 0}e()},function(t,e){r(e)})})})[""catch""](r)});return l(r,e),r}func"
"rows,g=f.length,h=0;g>h;h++){var i=f.item(h),j=i.value;if(j&&(j=e.serializer.deserialize(j)),j=a(j,i.key,h+1),void 0!==j)return void b(j)}b()},function(a,b){d(b)})})})[""catch""](d)});return j(d,b),d}functi"
"rtial"")return it&&window.clearTimeout(it),it=window.setTimeout(function(){r.insertMode&&r.inputState.keyBuffer&&ut(e)},G(""insertModeEscKeysTimeout"")),!i;it&&window.clearTimeout(it);if(i){var a=e.listSelec"
"rue; if (""value"" in descriptor) descriptor.writable = true; Object.defineProperty(target, descriptor.key, descriptor); } }"
"s!==-1&&(i=e.substring(0,s),r=n.getNamespaceByPrefix(i).uri);var o=n.getVariables(),u=[],a={};Object.keys(o).forEach(function(e){var t=e.indexOf(""#""),r=e.substring(0,t),i=e.substring(t+1);r!==""""?(u.push(n"
"s,Z.intersectionBy=Ds,Z.intersectionWith=Ms,Z.invert=Bh,Z.invertBy=Th,Z.invokeMap=eh,Z.iteratee=Ca,Z.keyBy=uh,Z.keys=Pc,Z.keysIn=qc,"
"s._skipCruft();break;case Tokens.FONT_FACE_SYM:this._font_face(),this._skipCruft();break;case Tokens.KEYFRAMES_SYM:this._keyframes(),this._skipCruft();break;case Tokens.VIEWPORT_SYM:this._viewport(),this."
"s.left && this.left.height === undefined) { throw new Error(""Undefined height for node "" + this.left.key); }"
"s.raise(prop.key.start, ""Binding "" + prop.key.name);"
"s.right.executeOnEveryNode(t)},n.prototype.prettyPrint=function(t,e){e=e||"""",console.log(e+""* ""+this.key),t&&console.log(e+""* ""+this.data),(this.left||this.right)&&(this.left?this.left.prettyPrint(t,e+""  "
"s:[""c9searchresults.constant.numeric"",""c9searchresults.text"",""c9searchresults.text"",""c9searchresults.keyword""],regex:/(^\s+[0-9]+)(:)(\d*\s?)([^\r\n]+)/,onMatch:function(e,t,n){var r=this.splitRegex.exec("
"se())},0)},readOnly:!0},keyboardQuit:function(e){e.selection.clearSelection(),e.setEmacsMark(null),e.keyBinding.$data.count=null},focusCommandLine:function(e,t){e.showCommandLine&&e.showCommandLine(t)}}),"
"se/mouse_handler"").MouseHandler,f=e(""./mouse/fold_handler"").FoldHandler,l=e(""./keyboard/keybinding"").KeyBinding,c=e(""./edit_session"").EditSession,h=e(""./search"").Search,p=e(""./range"").Range,d=e(""./lib/eve"
"seCursor(""""),n=!1)}var t=e.textInput.getElement(),n=!1;u.addListener(t,""keydown"",function(t){var i=t.keyCode==18&&!(t.ctrlKey||t.shiftKey||t.metaKey);e.$blockSelectEnabled&&i?n||(e.renderer.setMouseCursor"
"serialization hook may be used. Cautiously refusing to start NeDB to prevent dataloss"";return Object.keys(r).forEach(function(t){i.push(r[t])}),{data:i,indexes:o}},n.prototype.loadDatabase=function(t){var"
"setFoldStyle=function(e){if(!this.$foldStyles[e])throw new Error(""invalid fold style: ""+e+""[""+Object.keys(this.$foldStyles).join("", "")+""]"");if(this.$foldStyle==e)return;this.$foldStyle=e,e==""manual""&&this"
"se{return p.apply(se,f.args)}}else if(m===""object""||m===""string""){var h=[];if(m===""object""){h=Object.keys(p);p=u(p,r,i)}l.push(p,{prompt:f.name+""> "",name:f.name,completion:m===""object""?h:n})}else if(e.isF"
"sition)+command.slice(position).replace(/[^ ]+ |[^ ]+$/,""""),true);return false}return true}else if(e.keyCode===13){if(e.shiftKey){self.insert(""\n"")}else{if(history&&command&&!mask&&(typeof options.history"
"ste""in n))&&r.addListener(e,""keydown"",function(e){if(i.isMac&&!e.metaKey||!e.ctrlKey)return;switch(e.keyCode){case 67:I(e);break;case 86:q(e);break;case 88:F(e)}});var R=function(e){if(g||!t.onComposition"
"stops.indexOf(e.tabstop),t!=-1&&this.tabstops.splice(t,1),this.tabstops.length||this.detach())},this.keyboardHandler=new a,this.keyboardHandler.bindKeys({Tab:function(e){if(t.snippetManager&&t.snippetMana"
"straint"",key:t,errorType:""uniqueViolated""};return r.data.push(e),this}if(n.push(r),r.compareKeys(t,r.key)<0){if(!r.left){n.push(r.createLeftChild({key:t,value:e}));break}r=r.left}else{if(!r.right){n.push("
"s},getVariables:function(){var e={},t=this,n=function(n){e[n]||(e[n]=t.variables[n])};while(t)Object.keys(t.variables).forEach(n),t=t.parent;return e},getVariable:function(e){var t=l(e),n=this;while(n){if"
"t a string.""),a=String(a));var d=c.ready().then(function(){var b=c._dbInfo;localStorage.removeItem(b.keyPrefix+a)});return j(d,b),d}function _(a,b,c){var d=this;""string""!=typeof a&&(console.warn(a+"" used "
"t a string.""),a=String(a));var d=c.ready().then(function(){var b=c._dbInfo;localStorage.removeItem(b.keyPrefix+a)});return j(d,b),d}function aa(a,b,c){var d=this;""string""!=typeof a&&(console.warn(a+"" used"
"t in g?e.arrayFormat:e&&""indices""in e?e.indices?""indices"":""repeat"":""indices"";var a=g[i];r||(r=Object.keys(o)),n.sort&&r.sort(n.sort);for(var u=0;u<r.length;++u){var c=r[u];n.skipNulls&&null===o[c]||E(s,k("
"t(n))return[];var t=[];for(var r in n)t.push(r);return M&&e(n,t),t},m.values=function(n){for(var t=m.keys(n),r=t.length,e=Array(r),u=0;r>u;u++)e[u]=n[t[u]];return e},m.mapObject=function(n,t,r){t=x(t,r);f"
"t)throw new Error(""setModulesFromXQDoc() not invoked from the root static context."");var t={};Object.keys(e).forEach(function(n){var r=e[n],i={},s={};r.functions.forEach(function(e){s[n+""#""+e.name+""#""+e.a"
"t+="" if (""+f+"") { "",p+=""}""))}""object""==typeof b&&(e.opts.strictKeywords?""object""==typeof b&&0<Object.keys(b).length||!1===b:e.util.schemaHasRules(b,e.RULES.all))&&(d.schema=b,d.schemaPath=e.schemaPath+"".a"
"t,e,n){return t.reduce?t.reduce(e,n):(u(t,function(t,r,i){n=e(n,t,r,i)}),n)},f=function(t){if(Object.keys)return Object.keys(t);var e=[];for(var n in t)t.hasOwnProperty(n)&&e.push(n);return e};""undefined"""
"t,o){var i=r.box.before(t,o);return r.secretbox.open(n,e,i)},r.box.open.after=r.secretbox.open,r.box.keyPair=function(){var r=new Uint8Array(Cr),n=new Uint8Array(Mr);return O(r,n),{publicKey:r,secretKey:n"
"t.isActive){return true}var a=this;for(var c=0;c<this._navKeys.length;c++){if(this._navKeys[c][1]==g.keyCode){this[""_onkey_""+this._navKeys[c][0]].apply(this,[this.getSelectedItemId()]);if(g.preventDefault"
"t.right=n.left,n.left&&(n.left.parent=n.parent))):(n=this.right.getMinKeyDescendant(),this.key=n.key,this.data=n.data,this===n.parent?(this.right=n.right,n.right&&(n.right.parent=n.parent)):(n.parent."
"t:""\f07a""}i.icon.shopping.cart:before{content:""\f07a""}i.icon.bar.graph:before{content:""\f080""}i.icon.key:before{content:""\f084""}i.icon.cogs:before{content:""\f085""}i.icon.discussions:before{content:""\f086"""
"taKey?1:0)|(e.altKey?2:0)|(e.shiftKey?4:0)|(e.ctrlKey?8:0)};t.getModifierString=function(e){return r.KEY_MODS[u(e)]},t.addCommandKeyListener=function(e,n){var r=t.addListener;if(i.isOldGecko||i.isOpera&&!"
"taPath || '') + ""+e.errorPath+"" , schemaPath: ""+e.util.toQuotedString(p)+"" , params: { keyword: '""+E.keyword+""' } "",!1!==e.opts.messages&&(l+="" , message: 'should pass \""""+E.keyword+""\"" keyword validation"
"tart.onkeydown;this.tabStart.onkeydown=function(m){if(e){e.call(this,m)}var l=(m||window.event);if(l.keyCode==9&&!l.shiftKey){l.cancelBubble=true;c.selectCell(0,0,0,0,1);if(c.smartTabOrder&&c.cells2(0,0)."
"tch(t){}f?e.scrollIntoView(Pn(e,!r,f),30):(Hn(e),e.scrollTo(u.left,u.top))}function c(t,n,r){var i=v.keyName(t);i==""Esc""||i==""Ctrl-C""||i==""Ctrl-[""||i==""Backspace""&&n==""""?(nt.searchHistoryController.pushIn"
"te(t)?t:m.isArray(t)?(n=[],t.forEach(function(t){n.push(a(t,e))}),n):""object""==typeof t?(n={},Object.keys(t).forEach(function(r){(!e||""$""!==r[0]&&-1===r.indexOf("".""))&&(n[r]=a(t[r],e))}),n):void 0}functio"
"this.combos;e.firstChild._filter=function(){var g=e.firstChild.value;if(!g){return""""}if(a[c]){g=a[c].keys[a[c].values._dhx_find(g)]}g=g.toLowerCase();return function(h){return(h.toString().toLowerCase()=="
"this.defineOptions=function(e,t,n){return e.$options||(this.$defaultOptions[t]=e.$options={}),Object.keys(n).forEach(function(t){var r=n[t];typeof r==""string""&&(r={forwardTo:r}),r.name||(r.name=t),e.$opti"
"this.renderOptionGroup(h.More)]]]],this.container)},this.renderOptionGroup=function(e){return Object.keys(e).map(function(t,n){var r=e[t];return r.position||(r.position=n/1e4),r.label||(r.label=t),r}).sor"
"tings.historyFilter,historySize:settings.historySize,width:""100%"",keydown:key_down,keypress:settings.keypress?function(e){return settings.keypress(e,self)}:null,onCommandChange:function(command){if($.type"
